Datetime,month,dayofweek,hour,Temperature,Humidity,Zone A_lag1,Zone B_lag1,Zone C_lag1,Zone A_lag3,Zone B_lag3,Zone C_lag3,Zone A_lag6,Zone B_lag6,Zone C_lag6,Zone A_rollmean_1h,Zone B_rollmean_1h,Zone C_rollmean_1h,Zone A_rollstd_1h,Zone B_rollstd_1h,Zone C_rollstd_1h,Zone A,Zone B,Zone C
2017-12-28 04:10:00,12,3,4,13.89,80.7,21329.27757,16926.66462,9478.991597,23993.91635,19290.57993,10314.52581,35552.85171,30296.40994,15287.39496,21087.959440000002,16903.95827,9343.577431166666,137.5317638360915,152.18155176270744,69.31552227059602,21158.93536,16702.05585,9323.409364
2017-12-28 04:20:00,12,3,4,13.89,80.8,21256.27376,17092.35962,9467.466987,23555.89354,18962.87205,10124.36975,34664.63878,29928.19883,14976.23049,21094.043091666666,16857.318196666663,9301.320528333332,146.9509055215762,122.97185315306032,54.351294694813944,21292.77567,16812.51918,9213.92557
2017-12-28 04:30:00,12,3,4,13.84,81.2,21195.43726,17077.63118,9363.745498,23324.71483,18675.66738,10049.45978,33922.43346,29309.60417,14803.36134,21067.680608333332,16810.678121666664,9289.7959185,139.10157017066825,59.26940597974794,44.992741854831074,21037.26236,16797.79073,9294.597839
2017-12-28 04:40:00,12,3,4,13.8,81.3,20915.58935,16827.24762,9260.02401,23117.87072,18384.78061,10066.7467,32924.71483,28109.23596,14515.2461,21128.517111666668,16778.152806666665,9305.162064833334,139.10157017053723,92.55707219788852,48.40564772973588,21280.60837,16632.09573,9352.220888
2017-12-28 04:50:00,12,3,4,13.7,81.3,20952.09125,16864.06873,9329.171669,22971.86312,18219.08561,10003.36134,31793.15589,27254.98619,14152.22089,21183.269965000003,16759.128566666666,9326.290516166666,118.96608813197425,82.55651101248174,78.98772863065994,21280.60837,16749.92329,9455.942377
2017-12-28 05:00:00,12,3,5,13.64,81.1,21049.42966,16860.38662,9317.647059,22716.34981,18023.93372,9830.492197,30904.94297,26503.83553,13777.67107,21266.413183333334,16793.494936666666,9347.4189675,170.06676857436048,149.17625137942193,92.08276241994892,21548.28897,17066.58484,9444.417767
2017-12-28 05:10:00,12,3,5,13.62,80.0,21158.93536,16702.05585,9323.409364,22193.15589,17769.86806,9651.860744,30150.57034,25907.33354,13391.59664,21329.277568333335,16867.137156666664,9349.339735833333,190.83664675812028,196.54909759705535,91.60071350265743,21536.12167,17143.90917,9334.933974
2017-12-28 05:20:00,12,3,5,13.51,80.1,21292.77567,16812.51918,9213.92557,22071.48289,17600.49095,9749.819928,29298.85932,25137.77232,13184.15366,21402.28137,16938.32463666666,9392.557022833333,248.99897682768724,244.3481387833461,74.50996714024193,21730.79848,17239.64406,9473.229292
2017-12-28 05:30:00,12,3,5,13.5,79.6,21037.26236,16797.79073,9294.597839,21949.80989,17464.25284,9772.869148,28958.1749,24482.35655,13080.43217,21564.512041666665,17050.629025,9445.378151333332,278.9117520748815,312.2522828299752,99.36704569694486,22010.64639,17471.61706,9611.52461
2017-12-28 05:40:00,12,3,5,13.45,79.0,21280.60837,16632.09573,9352.220888,21755.13308,17173.36606,9582.713085,28629.65779,24069.96011,12821.12845,21700.380228333335,17238.41669,9506.842737166668,309.8005897287257,347.07030185067475,137.10976398864506,22095.81749,17758.82172,9721.008403
2017-12-28 05:50:00,12,3,5,13.36,78.4,21280.60837,16749.92329,9455.942377,21633.46008,17169.68395,9432.893157,27680.60837,23690.70267,12417.76711,21966.032951666668,17512.733964999996,9571.188475500001,501.76900288353715,500.3522465053195,189.15813653079735,22874.52471,18395.82694,9842.016807
2017-12-28 06:00:00,12,3,6,13.23,78.0,21548.28897,17066.58484,9444.417767,21487.45247,16967.16784,9444.417767,26938.40304,22943.23412,12095.07803,22300.633713333333,17799.938629999997,9633.6134455,766.8456558059257,661.6228715846386,200.42276186325606,23555.89354,18789.81283,9818.967587
2017-12-28 06:10:00,12,3,6,13.12,78.0,21536.12167,17143.90917,9334.933974,21329.27757,16926.66462,9478.991597,26609.88593,22449.83124,11743.57743,22623.067173333333,18069.346424999996,9713.325330166666,787.5417732215411,670.1145451247511,145.44161100877932,23470.72243,18760.35594,9813.205282
2017-12-28 06:20:00,12,3,6,13.07,78.5,21730.79848,17239.64406,9473.229292,21256.27376,17092.35962,9467.466987,25892.01521,21934.33569,11374.78992,22961.723700000002,18333.231053333333,9751.740696333334,763.6342208164178,584.2896588976605,88.72203237060863,23762.73764,18822.95183,9703.721489
2017-12-28 06:30:00,12,3,6,12.95,78.7,22010.64639,17471.61706,9611.52461,21195.43726,17077.63118,9363.745498,25356.65399,21312.05891,11121.2485,23274.017743333334,18585.455661666663,9719.087635,674.881301726923,448.92016994219875,158.92544237873685,23884.41065,18984.96471,9415.606242
2017-12-28 06:40:00,12,3,6,12.92,78.3,22095.81749,17758.82172,9721.008403,20915.58935,16827.24762,9260.02401,25064.63878,20789.19914,10729.41176,23574.144486666668,18795.949678333334,9622.0888355,383.7428458457837,223.09663473290604,285.06621968507494,23896.57795,19021.78582,9139.015606
2017-12-28 06:50:00,12,3,6,12.88,77.1,22874.52471,18395.82694,9842.016807,20952.09125,16864.06873,9329.171669,24602.28137,20067.50537,10602.64106,23707.984791666666,18905.185639999996,9502.040816166667,173.2292033384154,128.32918335632542,323.0592973148696,23677.56654,19051.24271,9121.728691
2017-12-28 07:00:00,12,3,7,12.95,75.7,23555.89354,18789.81283,9818.967587,21049.42966,16860.38662,9317.647059,24030.41825,19714.02271,10504.68187,23675.538656666668,18946.302546666662,9340.696278333335,219.4728293645038,123.39742314317878,371.2641927687672,23361.21673,19036.51427,8850.90036
2017-12-28 07:10:00,12,3,7,12.97,74.4,23470.72243,18760.35594,9813.205282,21158.93536,16702.05585,9323.409364,23993.91635,19290.57993,10314.52581,23637.008873333336,18996.011045,9090.036014166666,275.70862819187903,88.70754797377211,480.17325309942436,23239.54373,19058.60693,8309.243697
2017-12-28 07:20:00,12,3,7,12.91,73.9,23762.73764,18822.95183,9703.721489,21292.77567,16812.51918,9213.92557,23555.89354,18962.87205,10124.36975,23596.451205,18979.441544999998,8735.654261333335,271.3789913369692,128.05596526550582,679.8054657146874,23519.39163,18723.53483,7577.430972
2017-12-28 07:30:00,12,3,7,12.88,73.8,23884.41065,18984.96471,9415.606242,21037.26236,16797.79073,9294.597839,23324.71483,18675.66738,10049.45978,23442.332066666666,18892.298249999996,8381.272508666667,331.13541346523357,246.59058600885464,798.3381813636396,22959.69582,18462.10494,7289.315726
2017-12-28 07:40:00,12,3,7,12.87,72.6,23896.57795,19021.78582,9139.015606,21280.60837,16632.09573,9352.220888,23117.87072,18384.78061,10066.7467,23237.51584333333,18785.51703,8049.939975666667,371.56446412484394,309.8965522519922,832.7517522295029,22667.68061,18381.0985,7151.020408
2017-12-28 07:50:00,12,3,7,12.79,72.4,23677.56654,19051.24271,9121.728691,21280.60837,16749.92329,9455.942377,22971.86312,18219.08561,10003.36134,23044.86692,18671.985271666665,7734.933973333333,396.58680506246884,317.75573190091876,691.7806453823554,22521.673,18370.05216,7231.692677
2017-12-28 08:00:00,12,3,8,12.53,73.8,23361.21673,19036.51427,8850.90036,21548.28897,17066.58484,9444.417767,22716.34981,18023.93372,9830.492197,22969.835235000002,18595.27462333333,7445.858343166667,366.18655650963814,262.990556191522,453.55477456829306,22911.02662,18576.25038,7116.446579
2017-12-28 08:10:00,12,3,8,12.5,74.2,23239.54373,19058.60693,8309.243697,21536.12167,17143.90917,9334.933974,22193.15589,17769.86806,9651.860744,23024.588086666667,18640.687326666663,7251.860744166667,433.037394332272,363.36858504821413,171.8577855875142,23568.06084,19331.08315,7145.258103
2017-12-28 08:20:00,12,3,8,12.64,73.6,23519.39163,18723.53483,7577.430972,21730.79848,17239.64406,9473.229292,22071.48289,17600.49095,9749.819928,23142.205325,18844.430804999996,7230.732292833333,640.4670924345503,649.319867847135,125.31743648443701,24225.09506,19945.9957,7450.660264
2017-12-28 08:30:00,12,3,8,12.51,73.5,22959.69582,18462.10494,7289.315726,22010.64639,17471.61706,9611.52461,21949.80989,17464.25284,9772.869148,23466.66666833333,19142.681801666666,7305.642256833333,948.5397231561944,825.6321603271791,244.75668532815277,24906.46388,20251.61092,7738.77551
2017-12-28 08:40:00,12,3,8,12.18,75.6,22667.68061,18381.0985,7151.020408,22095.81749,17758.82172,9721.008403,21755.13308,17173.36606,9582.713085,23906.717365,19473.45811333333,7397.839135666666,1103.5256265235437,856.4772950872828,276.936558337963,25307.98479,20365.75637,7704.201681
2017-12-28 08:50:00,12,3,8,12.14,75.7,22521.673,18370.05216,7231.692677,22874.52471,18395.82694,9842.016807,21633.46008,17169.68395,9432.893157,24395.437264999997,19802.393369999998,7484.2737095,1013.0620256380464,715.3082456877526,295.0483937079067,25453.9924,20343.6637,7750.30012
2017-12-28 09:00:00,12,3,9,12.2,75.8,22911.02662,18576.25038,7116.446579,23555.89354,18789.81283,9818.967587,21487.45247,16967.16784,9444.417767,24973.384031666665,20200.061366666665,7626.410564166666,985.6189222778926,538.7672190118494,287.7404525265053,26378.70722,20962.25836,7969.267707
2017-12-28 09:10:00,12,3,9,12.45,74.5,23568.06084,19331.08315,7145.258103,23470.72243,18760.35594,9813.205282,21329.27757,16926.66462,9478.991597,25512.801015,20553.544029999997,7809.843937499999,947.5949975729123,550.2409593721411,269.9236503909515,26804.56274,21451.97913,8245.858343
2017-12-28 09:20:00,12,3,9,12.46,73.5,24225.09506,19945.9957,7450.660264,23762.73764,18822.95183,9703.721489,21256.27376,17092.35962,9467.466987,26048.162231666665,20883.706656666665,7951.020408166667,981.3639941546913,689.4881200948942,265.97682649046226,27437.26236,21926.97146,8297.719088
2017-12-28 09:30:00,12,3,9,12.32,74.6,24906.46388,20251.61092,7738.77551,23884.41065,18984.96471,9415.606242,21195.43726,17077.63118,9363.745498,26522.68694666667,21210.187173333332,8063.385354166666,1006.9179291484068,787.1787420111463,298.7668507657724,27753.61217,22210.49402,8412.965186
2017-12-28 09:40:00,12,3,9,12.1,76.1,25307.98479,20365.75637,7704.201681,23896.57795,19021.78582,9139.015606,20915.58935,16827.24762,9260.02401,26978.960711666663,21564.283521666664,8210.324129666667,965.831281592018,808.9079317073306,303.5464243143083,28045.62738,22490.33446,8585.834334
2017-12-28 09:50:00,12,3,9,12.08,76.5,25453.9924,20343.6637,7750.30012,23677.56654,19051.24271,9121.728691,20952.09125,16864.06873,9329.171669,27487.959443333337,21998.772628333332,8363.025210166667,790.1972348740281,717.0678536245066,251.9034728471698,28507.98479,22950.59834,8666.506603
2017-12-28 10:00:00,12,3,10,12.17,76.6,26378.70722,20962.25836,7969.267707,23361.21673,19036.51427,8850.90036,21049.42966,16860.38662,9317.647059,27928.010141666662,22383.553236666663,8487.875150166667,784.075286825628,667.3301943421576,197.4714237373032,29019.01141,23270.94201,8718.367347
2017-12-28 10:10:00,12,3,10,12.33,76.1,26804.56274,21451.97913,8245.858343,23239.54373,19058.60693,8309.243697,21158.93536,16702.05585,9323.409364,28408.618506666666,22799.63178833333,8585.834333833332,839.5407870674317,744.1764193053025,199.17913522253122,29688.21293,23948.45044,8833.613445
2017-12-28 10:20:00,12,3,10,12.53,75.6,27437.26236,21926.97146,8297.719088,23519.39163,18723.53483,7577.430972,21292.77567,16812.51918,9213.92557,28885.171105,23210.18717333333,8690.516206499999,977.9966756469527,839.8047005045793,181.760915357911,30296.57795,24390.30377,8925.810324
2017-12-28 10:30:00,12,3,10,12.88,74.5,27753.61217,22210.49402,8412.965186,22959.69582,18462.10494,7289.315726,21037.26236,16797.79073,9294.597839,29394.169836666668,23626.879409999998,8805.762304999998,1062.3778989019083,864.4720661053508,189.6285745217018,30807.60456,24710.64744,9104.441777
2017-12-28 10:40:00,12,3,10,13.2,72.9,28045.62738,22490.33446,8585.834334,22667.68061,18381.0985,7151.020408,21280.60837,16632.09573,9352.220888,29953.86565333333,24027.615831666666,8921.9687875,1093.9591726453796,785.9759129862247,235.89349616625455,31403.80228,24894.75299,9283.073229
2017-12-28 10:50:00,12,3,10,13.48,71.3,28507.98479,22950.59834,8666.506603,22521.673,18370.05216,7231.692677,21280.60837,16749.92329,9455.942377,30470.975919999997,24376.189013333333,9002.641056333334,1003.3609647735975,667.6609323479374,212.68031791062867,31610.64639,25042.03743,9150.540216
2017-12-28 11:00:00,12,3,11,13.9,70.7,29019.01141,23270.94201,8718.367347,22911.02662,18576.25038,7116.446579,21548.28897,17066.58484,9444.417767,30949.556401666672,24697.146361666662,9085.234093500001,844.5427113438445,460.95952470359913,172.66414410641565,31890.4943,25196.6861,9213.92557
2017-12-28 11:10:00,12,3,11,14.2,69.53,29688.21293,23948.45044,8833.613445,23568.06084,19331.08315,7145.258103,21536.12167,17143.90917,9334.933974,31353.105196666667,24927.278305,9169.747899166667,684.6381815135652,341.6587737259205,147.0761780029308,32109.5057,25329.2421,9340.696279
2017-12-28 11:20:00,12,3,11,14.33,67.86,30296.57795,24390.30377,8925.810324,24225.09506,19945.9957,7450.660264,21730.79848,17239.64406,9473.229292,31657.287705,25089.90487833333,9281.152461,502.5797156762126,256.57736291889915,175.71408508432506,32121.673,25366.06321,9594.237695
2017-12-28 11:30:00,12,3,11,14.34,67.56,30807.60456,24710.64744,9104.441777,24906.46388,20251.61092,7738.77551,22010.64639,17471.61706,9611.52461,32000.0,25221.847191666664,9360.864345666667,508.35441172880155,224.0275394203922,187.59820641486823,32863.87833,25502.30132,9582.713085
2017-12-28 11:40:00,12,3,11,14.61,66.69,31403.80228,24894.75299,9283.073229,25307.98479,20365.75637,7704.201681,22095.81749,17758.82172,9721.008403,32255.51330833333,25318.195764999997,9406.962785166666,533.4219979317262,173.92665320795444,198.33548848207985,32936.88213,25472.84443,9559.663866
2017-12-28 11:50:00,12,3,11,14.49,58.01,31610.64639,25042.03743,9150.540216,25453.9924,20343.6637,7750.30012,22874.52471,18395.82694,9842.016807,32450.190113333334,25437.864374999994,9482.833133333334,458.9508286954216,191.9895210620759,164.87309463940335,32778.70722,25760.04909,9605.762305
2017-12-28 12:00:00,12,3,12,14.21,54.54,31890.4943,25196.6861,9213.92557,26378.70722,20962.25836,7969.267707,23555.89354,18789.81283,9818.967587,32582.00253333333,25569.806688333334,9578.871548666666,371.24558512023935,254.8347182272838,143.32587221317297,32681.36882,25988.33998,9790.156062
2017-12-28 12:10:00,12,3,12,14.31,54.34,32109.5057,25329.2421,9340.696279,26804.56274,21451.97913,8245.858343,23470.72243,18760.35594,9813.205282,32742.205321666668,25712.18165,9672.989195666667,331.87970769695016,323.05357786277284,141.03724407256587,33070.72243,26183.49187,9905.402161
2017-12-28 12:20:00,12,3,12,14.47,53.24,32121.673,25366.06321,9594.237695,27437.26236,21926.97146,8297.719088,23762.73764,18822.95183,9703.721489,32967.30037999999,25880.331388333332,9703.721488666666,280.930294118542,366.51095603725076,140.5340996036817,33472.24335,26374.96164,9778.631453
2017-12-28 12:30:00,12,3,12,14.37,53.64,32863.87833,25502.30132,9582.713085,27753.61217,22210.49402,8412.965186,23884.41065,18984.96471,9415.606242,33119.391635,26072.414849999997,9759.423769666668,424.21847523213034,425.95145314404164,148.9605046733158,33776.42586,26654.80209,9916.926771
2017-12-28 12:40:00,12,3,12,14.54,53.5,32936.88213,25472.84443,9559.663866,28045.62738,22490.33446,8585.834334,23896.57795,19021.78582,9139.015606,33212.67427166667,26300.092051666667,9815.126050500001,437.3914650809046,405.9995718736873,118.74636451246933,33496.57795,26838.90764,9893.877551
2017-12-28 12:50:00,12,3,12,14.44,50.87,32778.70722,25760.04909,9605.762305,28507.98479,22950.59834,8666.506603,23677.56654,19051.24271,9121.728691,33366.793410000006,26487.26603166667,9889.075629666668,416.3042627287906,363.9278333421894,98.76373091682868,33703.42205,26883.09297,10049.45978
2017-12-28 13:00:00,12,3,13,14.51,44.89,32681.36882,25988.33998,9790.156062,29019.01141,23270.94201,8718.367347,23361.21673,19036.51427,8850.90036,33472.24334666667,26673.826326666665,9924.609842666667,257.9926800734034,343.33719662598224,94.30952622201443,33314.06844,27107.70175,10003.36134
2017-12-28 13:10:00,12,3,13,14.53,44.99,33070.72243,26183.49187,9905.402161,29688.21293,23948.45044,8833.613445,23239.54373,19058.60693,8309.243697,33486.43853166667,26813.13286166666,9941.896757499999,232.57267631918302,265.2960399079027,99.45054824326866,33155.89354,27019.33108,10009.12365
2017-12-28 13:20:00,12,3,13,14.54,44.36,33472.24335,26374.96164,9778.631453,30296.57795,24390.30377,8925.810324,23519.39163,18723.53483,7577.430972,33470.215463333334,26957.962564999998,9992.797117,237.11151809307606,209.59806128135315,74.10034187701885,33374.90494,27243.93986,10084.03361
2017-12-28 13:30:00,12,3,13,14.52,45.66,33776.42586,26654.80209,9916.926771,30807.60456,24710.64744,9104.441777,22959.69582,18462.10494,7289.315726,33350.570341666666,27021.17213833333,10042.7370935,232.77416190116202,148.03277338388418,106.5896630643815,33058.55513,27034.05953,10216.56663
2017-12-28 13:40:00,12,3,13,14.28,46.66,33496.57795,26838.90764,9893.877551,31403.80228,24894.75299,9283.073229,22667.68061,18381.0985,7151.020408,33190.36755333333,26994.16999,10093.637453333333,389.91720717688173,195.19241104911896,93.38964499508478,32535.36122,26676.89475,10199.27971
2017-12-28 13:50:00,12,3,13,14.07,43.79,33703.42205,26883.09297,10049.45978,31610.64639,25042.03743,9150.540216,22521.673,18370.05216,7231.692677,32971.356146666665,26945.688861666666,10094.597838333333,412.49959651558885,255.1997852381818,92.87267439278446,32389.35361,26592.2062,10055.22209
2017-12-28 14:00:00,12,3,14,13.99,44.86,33314.06844,27107.70175,10003.36134,31890.4943,25196.6861,9213.92557,22911.02662,18576.25038,7116.446579,32857.794676666665,26894.752991666664,10093.637454999998,392.59110226003133,246.75547754248822,94.02744543742143,32632.69962,26802.08653,9997.59904
2017-12-28 14:10:00,12,3,14,14.17,45.16,33155.89354,27019.33108,10009.12365,32109.5057,25329.2421,9340.696279,23568.06084,19331.08315,7145.258103,32760.456273333333,26856.704511666667,10084.033613333333,375.94792247473083,241.2433835638762,106.5013635054014,32571.86312,26791.0402,9951.5006
2017-12-28 14:20:00,12,3,14,14.17,40.65,33374.90494,27243.93986,10084.03361,32121.673,25366.06321,9594.237695,24225.09506,19945.9957,7450.660264,32594.169834999997,26775.698068333328,10112.845138333334,249.04851954967154,149.2852750910644,127.76213850355573,32377.18631,26757.9012,10256.90276
2017-12-28 14:30:00,12,3,14,14.28,37.58,33058.55513,27034.05953,10216.56663,32863.87833,25502.30132,9582.713085,24906.46388,20251.61092,7738.77551,32444.106463333334,26746.854864999998,10138.77551,172.8870229297063,96.91719360641719,163.7447937267889,32158.1749,26861.00031,10372.14886
2017-12-28 14:40:00,12,3,14,14.09,35.95,32535.36122,26676.89475,10199.27971,32936.88213,25472.84443,9559.663866,25307.98479,20365.75637,7704.201681,32409.632445,26818.656031666662,10141.656663333333,171.66964428053942,168.1358519756958,165.1682059169934,32328.51711,27107.70175,10216.56663
2017-12-28 14:50:00,12,3,14,14.36,36.25,32389.35361,26592.2062,10055.22209,32778.70722,25760.04909,9605.762305,25453.9924,20343.6637,7750.30012,32389.353611666666,26890.457196666666,10172.388956666668,181.45194386384557,142.05506096303614,163.00975731119775,32267.68061,27023.01319,10239.61585
2017-12-28 15:00:00,12,3,15,14.42,35.81,32632.69962,26802.08653,9997.59904,32681.36882,25988.33998,9790.156062,26378.70722,20962.25836,7969.267707,32369.07477833333,27012.580546666664,10206.962786666667,153.4559834981053,289.4187685420468,138.71086053006692,32511.02662,27534.82663,10205.04202
2017-12-28 15:10:00,12,3,15,14.37,36.48,32571.86312,26791.0402,9951.5006,33070.72243,26183.49187,9905.402161,26804.56274,21451.97913,8245.858343,32318.377693333332,27115.679656666664,10262.665068333334,119.5660433803152,304.5033863721954,60.873507388294,32267.68061,27409.63486,10285.71429
2017-12-28 15:20:00,12,3,15,14.32,37.48,32377.18631,26757.9012,10256.90276,33472.24335,26374.96164,9778.631453,27437.26236,21926.97146,8297.719088,32269.708491666668,27243.326173333335,10223.289318333333,147.10194307549762,284.39074291974146,116.41662484259157,32085.1711,27523.7803,10020.64826
2017-12-28 15:30:00,12,3,15,14.32,38.15,32158.1749,26861.00031,10372.14886,33776.42586,26654.80209,9916.926771,27753.61217,22210.49402,8412.965186,32257.541191666664,27324.946301666667,10138.775512666667,160.57456585667762,214.37350647955736,161.9094911570026,32085.1711,27350.72108,9865.066026
2017-12-28 15:40:00,12,3,15,14.21,38.58,32328.51711,27107.70175,10216.56663,33496.57795,26838.90764,9893.877551,28045.62738,22490.33446,8585.834334,32186.565273333337,27369.745319999998,10049.459785833335,209.5697562623004,186.1184842381047,239.58996063962104,31902.6616,27376.49586,9680.672269
2017-12-28 15:50:00,12,3,15,14.04,40.15,32267.68061,27023.01319,10239.61585,33703.42205,26883.09297,10049.45978,28507.98479,22950.59834,8666.506603,32095.31052,27376.495858333332,9990.876351833334,275.8964999446355,171.1607440329622,226.40555008896888,31720.15209,27063.51642,9888.115246
2017-12-28 16:00:00,12,3,16,14.13,38.25,32511.02662,27534.82663,10205.04202,33314.06844,27107.70175,10003.36134,29019.01141,23270.94201,8718.367347,31989.86058333333,27293.034675,9918.847539833334,193.9784682397389,198.43356190675533,212.99233531196663,31878.327,27034.05953,9772.869148
2017-12-28 16:10:00,12,3,16,14.23,38.82,32267.68061,27409.63486,10285.71429,33155.89354,27019.33108,10009.12365,29688.21293,23948.45044,8833.613445,31971.609631666666,27233.50721166666,9808.4033615,165.70177383522397,209.71123018811582,145.97712764653335,32158.1749,27052.47008,9623.04922
2017-12-28 16:20:00,12,3,16,14.22,40.02,32085.1711,27523.7803,10020.64826,33374.90494,27243.93986,10084.03361,30296.57795,24390.30377,8925.810324,31975.665398333334,27170.29763833333,9747.899159666667,169.29607932431816,154.64866530307964,111.59647309904662,32109.5057,27144.52286,9657.623049
2017-12-28 16:30:00,12,3,16,14.19,39.72,32085.1711,27350.72108,9865.066026,33058.55513,27034.05953,10216.56663,30807.60456,24710.64744,9104.441777,32048.669201666668,27144.522859999997,9766.146458666668,282.5329941464873,129.38835632539812,139.93822049691647,32523.19392,27196.07241,9974.54982
2017-12-28 16:40:00,12,3,16,14.07,40.69,31902.6616,27376.49586,9680.672269,32535.36122,26676.89475,10199.27971,31403.80228,24894.75299,9283.073229,32263.624841666664,27143.909174999993,9861.224490499999,530.7881666742493,128.07008380980912,233.0613134718255,33192.39544,27372.81375,10251.14046
2017-12-28 16:50:00,12,3,16,14.05,41.56,31720.15209,27063.51642,9888.115246,32389.35361,26592.2062,10055.22209,31610.64639,25042.03743,9150.540216,32644.86692,27265.41884,10008.163266166666,810.2727789835045,285.56110790719856,439.7120715419277,34007.60456,27792.57441,10769.7479
2017-12-28 17:00:00,12,3,17,14.03,43.02,31878.327,27034.05953,9772.869148,32632.69962,26802.08653,9997.59904,31890.4943,25196.6861,9213.92557,33111.2801,27547.10033666666,10342.3769515,1050.5860893737815,633.4073031114193,821.4663694620754,34676.80608,28724.14851,11778.15126
2017-12-28 17:10:00,12,3,17,13.9,43.12,32158.1749,27052.47008,9623.04922,32571.86312,26791.0402,9951.5006,32109.5057,25329.2421,9340.696279,33685.17110166667,27982.816815,10974.309724833334,1329.3186325847805,1011.4610126710423,1407.0824184491564,35601.52091,29666.76895,13414.64586
2017-12-28 17:20:00,12,3,17,13.8,42.32,32109.5057,27144.52286,9657.623049,32377.18631,26757.9012,10256.90276,32121.673,25366.06321,9594.237695,34557.160963333336,28674.440011666662,11820.408165,1741.1983593249274,1581.653802002771,1897.75252674274,37341.44487,31294.26204,14734.21369
2017-12-28 17:30:00,12,3,17,13.57,44.46,32523.19392,27196.07241,9974.54982,32158.1749,26861.00031,10372.14886,32863.87833,25502.30132,9582.713085,35867.17363666667,29597.422521666664,12758.703483333333,2633.1951509330115,2082.8324888794386,2174.200702554599,40383.26996,32733.96747,15604.32173
2017-12-28 17:40:00,12,3,17,13.36,45.99,33192.39544,27372.81375,10251.14046,32328.51711,27107.70175,10216.56663,32936.88213,25472.84443,9559.663866,37536.12167166666,30361.460569999996,13704.681873333335,3596.148496259279,1939.4510116100428,2098.418057762681,43206.08365,31957.04204,15927.0108
2017-12-28 17:50:00,12,3,17,13.21,46.83,34007.60456,27792.57441,10769.7479,32267.68061,27023.01319,10239.61585,32778.70722,25760.04909,9605.762305,39192.90240666667,31015.035286666665,14579.591836666666,3920.6464280019572,1514.9019710926923,1683.2812803561571,43948.28897,31714.02271,16019.20768
2017-12-28 18:00:00,12,3,18,13.02,47.7,34676.80608,28724.14851,11778.15126,32511.02662,27534.82663,10205.04202,32681.36882,25988.33998,9790.156062,40742.20532166667,31478.98128333333,15301.800720000001,3602.9408349274167,1017.628965643205,1052.2401086984926,43972.62357,31507.82449,16111.40456
2017-12-28 18:10:00,12,3,18,12.93,47.46,35601.52091,29666.76895,13414.64586,32267.68061,27409.63486,10285.71429,33070.72243,26183.49187,9905.402161,42131.30544833333,31776.00491,15773.34934,2724.0698870733613,522.5506766020325,552.8410301302155,43936.12167,31448.91071,16243.93758
2017-12-28 18:20:00,12,3,18,12.76,47.73,37341.44487,31294.26204,14734.21369,32085.1711,27523.7803,10020.64826,33472.24335,26374.96164,9778.631453,43179.721163333335,31783.36913333333,15978.87154833333,1401.204328872934,514.655429707733,215.6673011719,43631.93916,31338.44738,15967.34694
2017-12-28 18:30:00,12,3,18,12.68,48.0,40383.26996,32733.96747,15604.32173,32085.1711,27350.72108,9865.066026,33776.42586,26654.80209,9916.926771,43658.301645,31512.120284999997,16036.494596666666,354.4354985171775,295.7853071814094,120.98096340348357,43254.75285,31106.47438,15950.06002
2017-12-28 18:40:00,12,3,18,12.62,48.1,43206.08365,31957.04204,15927.0108,31902.6616,27376.49586,9680.672269,33496.57795,26838.90764,9893.877551,43656.27376166667,31365.449526666664,16059.543816666666,357.5613307926745,244.83870027675604,108.47835767459422,43193.91635,31077.01749,16065.30612
2017-12-28 18:50:00,12,3,18,12.73,47.6,43948.28897,31714.02271,16019.20768,31720.15209,27063.51642,9888.115246,33703.42205,26883.09297,10049.45978,43571.102660000004,31266.032526666666,16100.840335,334.19124440917204,189.9436444983791,134.1722319442844,43437.26236,31117.52071,16266.98679
2017-12-28 19:00:00,12,3,19,12.76,48.26,43972.62357,31507.82449,16111.40456,31878.327,27034.05953,9772.869148,33314.06844,27107.70175,10003.36134,43455.51330666667,31206.50506333333,16128.691475,283.6573246997543,150.983019160583,152.84778547122443,43279.08745,31150.65971,16278.5114
2017-12-28 19:10:00,12,3,19,12.89,56.14,43936.12167,31448.91071,16243.93758,32158.1749,27052.47008,9623.04922,33155.89354,27019.33108,10009.12365,43303.42205166666,31232.27984,16110.444174999999,209.33415153265136,204.39420275907696,142.52437217170458,43023.57414,31603.55937,16134.45378
2017-12-28 19:20:00,12,3,19,13.12,60.18,43631.93916,31338.44738,15967.34694,32109.5057,27144.52286,9657.623049,33374.90494,27243.93986,10084.03361,42887.705956666665,31431.727523333335,16138.295314999998,867.7398102251524,575.5631574374855,124.10601096373483,41137.64259,32535.13348,16134.45378
2017-12-28 19:30:00,12,3,19,13.37,60.15,43254.75285,31106.47438,15950.06002,32523.19392,27196.07241,9974.54982,33058.55513,27034.05953,10216.56663,42252.97845333334,31836.759741666658,16164.225688333334,1615.8920073657291,999.704121394675,87.87593520031578,39446.38783,33536.66769,16105.64226
2017-12-28 19:40:00,12,3,19,13.4,59.85,43193.91635,31077.01749,16065.30612,33192.39544,27372.81375,10251.14046,32535.36122,26676.89475,10199.27971,41602.02788333333,32217.858238333327,16192.076829999998,1919.2490986219989,1084.4061985200565,75.92260238665914,39288.21293,33363.60847,16232.41297
