date,conso_mean,conso_std,conso_max,conso_min,incident_rate,zone,cluster,risk_cluster,priority_score,complaint_proba,nb_complaints,complaints_norm,priority_score_v2
2017-07-17,36876.98781868056,6907.259085949967,49626.57807,24194.5515,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-07-18,37241.50609069444,6922.747043043722,49760.53156,24424.18605,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-07-19,37845.98006645833,7196.784438531771,51144.71761,24405.04983,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-07-20,36726.73311173611,6688.912023104263,48797.34219,23811.82724,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-07-21,35487.97342173611,6570.742965838018,48363.58804,22925.18272,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-07-22,35269.50166083334,6712.747249564756,48708.03987,22772.09302,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-07-23,33720.31007763889,6935.094174173833,47929.83389,22140.59801,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-07-24,38043.32225895833,7322.101770066462,51540.19934,24564.51827,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-07-25,38449.92248104166,6961.266348336745,51246.77741,25323.58804,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-07-26,38169.61240291667,6746.888127457099,50800.26578,25521.3289,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-07-27,38322.56921368055,6952.502975032016,51297.80731,25151.36213,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-07-28,37912.82392055556,6625.543581757804,49875.34884,25215.1495,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-07-29,38000.84163909723,6927.606077062213,51412.62458,25093.95349,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-07-30,35813.953488541665,6645.525257587229,48886.64452,24277.47508,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-07-31,38586.09080875,6740.1446908406515,50768.37209,25432.02658,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-01,37677.46947826389,6374.412669676978,49960.48835,25360.62153,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-02,37194.628190972224,7296.723656269805,50331.27636,23487.50277,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-08-03,37220.24417326389,6701.545298690795,49666.41509,24286.61487,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-04,37330.47724777777,7148.8432643796505,50216.20422,24184.32852,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-08-05,37556.75915625,6919.601060995816,50785.17203,25188.01332,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-08-06,35093.629301180554,5444.006104967506,44437.02553,24932.29745,0.05555555555555555,Zone A,1,0,0.03888888888888888,0.04777777777777778,3,0.1875,0.07465277777777778
2017-08-07,38162.70810236111,7858.460553071887,52204.39512,24056.47059,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-08,38733.49611555555,6856.213232920284,51916.71476,25750.58824,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-08-09,37142.41953375,6741.17481518484,49621.66482,22554.13984,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-10,36886.88124256945,7686.200371203946,51143.17425,23103.92897,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-11,36716.93673666667,6412.862950476754,49378.73474,24868.36848,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-08-12,36136.825749166666,6833.860531186872,49743.12986,23583.39623,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-13,35035.782463958334,6648.9030422783835,47646.25971,23679.28968,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-08-14,35866.37069888889,7055.192975451331,49410.69922,23334.07325,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-08-15,37270.32186472222,7275.9813644859105,50555.02775,24043.68479,0.0,Zone A,1,0,0.0,0.02,3,0.1875,0.046875
2017-08-16,37440.710321527775,7257.922684521878,50165.06104,24350.54384,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-17,37974.16204229167,7337.572751415699,51820.82131,25149.65594,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-08-18,37316.80355131944,6805.942489089416,50395.20533,25239.15649,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-19,37128.923418680555,6688.893448928052,50356.84795,24695.76027,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-08-20,34785.57158701389,6775.802825739267,48074.5838,22860.99889,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-21,36030.499445277776,7045.539872032588,49506.59267,23225.39401,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-22,36551.74250861111,7027.801539456189,49845.4162,24152.36404,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-23,36662.108768541664,7008.630927909178,50113.91787,24158.75694,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-08-24,36685.726969861105,6959.611319403565,49807.05882,24024.5061,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-25,36104.19533826389,6998.025682063203,48841.73141,24094.82797,0.013888888888888888,Zone A,1,0,0.00972222222222222,0.026944444444444444,1,0.0625,0.022569444444444444
2017-08-26,36206.88124270833,6909.982172135908,49289.23418,24043.68479,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-08-27,35153.917869375,6832.523679522597,48464.5505,23794.36182,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-28,36161.46503854167,6855.710832742143,48912.05327,24222.6859,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-08-29,35246.34850180556,6581.256983918908,47895.58269,23660.11099,0.0,Zone A,1,0,0.0,0.02,3,0.1875,0.046875
2017-08-30,32954.495005763885,7955.199087929705,46680.9323,18283.68479,0.1597222222222222,Zone A,2,1,0.41180555555555554,0.1498611111111111,12,0.75,0.5173611111111112
2017-08-31,33062.37513847222,7089.919066784449,46808.79023,21000.66593,0.013888888888888888,Zone A,1,0,0.00972222222222222,0.026944444444444444,3,0.1875,0.05381944444444445
2017-09-01,29503.89380527778,5447.579331162707,41046.37168,22345.48673,0.16666666666666666,Zone A,2,1,0.41666666666666663,0.15333333333333332,7,0.4375,0.4427083333333333
2017-09-02,30945.0,6606.044730923787,43486.72566,20172.74336,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-09-03,31516.59292013889,5431.811711419598,42148.67257,22332.74336,0.020833333333333332,Zone A,1,0,0.014583333333333332,0.030416666666666668,3,0.1875,0.057291666666666664
2017-09-04,31898.185840625,5975.455251735803,43435.75221,21268.67257,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-09-05,33401.19469013889,6538.612208774503,45143.36283,22122.47788,0.0,Zone A,1,0,0.0,0.02,3,0.1875,0.046875
2017-09-06,32435.619469444442,6748.28150696157,46717.16814,22167.07965,0.0,Zone A,1,0,0.0,0.02,3,0.1875,0.046875
2017-09-07,34517.47787618056,6312.238523401384,46946.54867,23728.14159,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-09-08,34321.637168263886,6347.2974040467625,46921.06195,23817.34513,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-09-09,33690.044247777776,5998.069943112102,46264.77876,23352.21239,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-09-10,31890.176991180557,6618.029941297898,45041.41593,21249.55752,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-09-11,33868.27433604167,6373.316398700945,46742.65487,23798.23009,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-09-12,34891.46017722222,6657.359965637999,47736.63717,24926.0177,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-09-13,35385.08849583333,6495.001242591866,48380.17699,24938.76106,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-09-14,35559.64601777778,6599.114867225279,47946.90265,24843.18584,0.0,Zone A,1,0,0.0,0.02,3,0.1875,0.046875
2017-09-15,34246.017699027776,5958.334436477337,46506.90265,24913.27434,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-09-16,33550.66371659722,6398.254260725784,47042.12389,22925.30973,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-09-17,31889.336282986114,6364.313183751735,45015.9292,21128.49558,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-09-18,33455.929203611115,6445.057092854246,46914.69027,23823.71681,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-09-19,34008.98230048611,6656.530358247852,47456.28319,23823.71681,0.0,Zone A,1,0,0.0,0.02,4,0.25,0.0625
2017-09-20,34025.13274375,6571.1147825440585,47666.54867,24957.87611,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-09-21,33684.11504409722,6761.755537941392,47424.42478,23224.77876,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-09-22,33303.62831861111,6449.562716966818,46252.0354,22632.21239,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-09-23,33858.274336319446,6521.313029796802,46252.0354,23874.69027,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-09-24,32220.752211736115,6616.834732092247,45799.64602,21364.24779,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-09-25,34550.26548645834,6638.620604740645,47641.06195,24938.76106,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-09-26,33527.56637166667,6832.279858734029,48329.20354,25047.07965,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-09-27,35228.45132729167,6440.016270576653,48316.46018,26193.9823,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-09-28,34705.929203541666,6399.762909519175,47424.42478,26060.17699,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-09-29,34351.504424652776,6087.3611306593775,46793.62832,26066.54867,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-09-30,31469.60176951389,5443.037250463731,42358.93805,23893.80531,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-10-01,32339.99999993056,6438.057486844476,45084.28884,21659.86871,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-10-02,34032.99781194444,6677.5924190998185,47598.77462,25125.95186,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-10-03,34406.87089756944,6449.506264886088,47327.78993,25705.73304,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-10-04,34055.22975895833,6397.426943399257,47308.88403,25365.4267,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-10-05,33524.770240624995,5672.879607514482,45159.91247,25793.96061,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-10-06,33514.48577673611,6723.730358546089,46414.00438,24659.60613,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-10-07,33944.33260388889,6497.3327569124895,46439.21225,23764.72648,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-10-08,32635.886214374998,6543.089036618239,45909.84683,22176.6302,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-10-09,33787.002187986116,6472.986867787153,47126.12691,25712.03501,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-10-10,33500.700218750004,6539.289903904425,46911.85996,25056.6302,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-10-11,34249.40919041666,6671.6869506198245,47598.77462,24993.6105,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-10-12,34645.20787715278,6535.9736162778,47661.79431,25800.26258,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-10-13,34045.95185979167,5848.691835507676,45386.78337,25573.39168,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-10-14,34079.693654097224,6284.102862190163,46004.37637,24464.24508,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-10-15,32785.51422305556,6457.736134415903,46136.71772,22554.74836,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-10-16,34242.18818381944,6440.575549177212,47069.40919,25718.33698,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-10-17,34570.19693666667,6819.964856701274,47012.69147,25453.65427,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-10-18,33808.75273493056,6536.178887433045,47176.54267,25712.03501,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-10-19,33550.328227569444,6551.824537660633,46155.62363,24754.13567,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-10-20,32973.30415729167,6152.27068735122,44907.8337,24420.13129,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-10-21,33065.12035020834,6461.13308546588,44807.00219,23046.30197,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-10-22,31885.820568819447,6439.274254404234,44857.41794,21414.0919,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-10-23,33245.60175083333,6721.406421273953,46659.78118,24628.09628,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-10-24,33586.52078791666,6656.246169655404,46823.63239,24936.89278,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-10-25,31737.374179305552,5185.341599842145,41763.15098,24401.22538,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-10-26,30602.582056666666,5832.76465481535,41851.37856,22813.1291,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-10-27,29697.242888194443,5690.416859480907,40496.45514,20336.45514,0.006944444444444444,Zone A,1,0,0.00486111111111111,0.02347222222222222,0,0.0,0.003472222222222222
2017-10-28,29818.730853541663,5633.375120888685,40880.87527,21338.46827,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-10-29,28570.19693673611,5741.796862236136,39633.08534,19605.4267,0.027777777777777776,Zone A,1,0,0.01944444444444444,0.033888888888888885,2,0.125,0.04513888888888889
2017-10-30,30251.466083333336,5994.206731171305,41391.33479,21042.27571,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-10-31,30503.982494930555,6096.617173546913,41782.05689,21168.3151,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-11-01,30039.957265208333,5846.765575458637,40670.76923,21144.61538,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-11-02,29621.239315972223,5877.6244346263575,40344.61538,20756.92308,0.0,Zone A,1,0,0.0,0.02,3,0.1875,0.046875
2017-11-03,29287.222222708333,5696.811063246774,39403.07692,20270.76923,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-11-04,29196.32478631944,5771.5384132727,39667.69231,20067.69231,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-11-05,27486.837607083333,5271.4345302597185,36830.76923,18603.07692,0.020833333333333332,Zone A,1,0,0.014583333333333332,0.030416666666666668,2,0.125,0.041666666666666664
2017-11-06,28511.282051388887,6229.822056949916,39661.53846,18726.15385,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-11-07,29294.74358979167,5934.329682341434,40147.69231,20658.46154,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-11-08,28987.948717708336,5872.438016884922,40086.15385,20418.46154,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-11-09,29138.119658125,5991.063184652087,40393.84615,20246.15385,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-11-10,28797.094017083335,5689.526951778203,39347.69231,20116.92308,0.0,Zone A,1,0,0.0,0.02,3,0.1875,0.046875
2017-11-11,28211.880341736112,5381.535103957675,37593.84615,19636.92308,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-11-12,27206.666666527777,5493.169537967029,36972.30769,18400.0,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-11-13,29159.017094097224,5890.526799408238,39076.92308,19520.0,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-11-14,29069.529914791667,5990.624222474101,39760.0,19784.61538,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-11-15,29751.495726458335,6113.359403893314,39544.61538,19304.61538,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-11-16,30065.042735416668,5535.356664999781,39581.53846,20898.46154,0.0763888888888889,Zone A,1,0,0.05347222222222223,0.05819444444444445,2,0.125,0.06944444444444445
2017-11-17,28701.79487201389,5513.028059175408,38596.92308,19741.53846,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-11-18,28371.196581180557,5806.773928608504,38873.84615,18886.15385,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-11-19,27354.914530069444,5578.542927721699,37655.38462,18590.76923,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-11-20,29020.512820347223,6389.415669484156,40689.23077,17483.07692,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-11-21,29386.83760680556,5950.751701592337,40036.92308,21261.53846,0.0,Zone A,1,0,0.0,0.02,3,0.1875,0.046875
2017-11-22,29260.47008541667,6249.357113132655,42566.15385,21015.38462,0.006944444444444444,Zone A,1,0,0.00486111111111111,0.02347222222222222,2,0.125,0.034722222222222224
2017-11-23,29270.68376090278,6078.246420337923,40393.84615,20990.76923,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-11-24,28769.70085465278,5665.802360111712,39458.46154,21033.84615,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-11-25,28772.0940175,5727.271834076713,38516.92308,19569.23077,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-11-26,28298.034187569443,5966.809850607762,38713.84615,18830.76923,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-11-27,29000.470085625,6005.158586142665,40966.15385,21433.84615,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-11-28,29775.598290555554,6042.674525671164,40941.53846,21273.84615,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-11-29,30450.769230972226,6462.503476087852,41575.38462,21458.46154,0.006944444444444444,Zone A,1,0,0.00486111111111111,0.02347222222222222,0,0.0,0.003472222222222222
2017-11-30,29805.726495694445,5984.931317197141,40270.76923,21464.61538,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-12-01,26995.901986041667,5211.377438315442,35704.94297,18190.11407,0.034722222222222224,Zone A,0,0,0.024305555555555556,0.03736111111111111,0,0.0,0.017361111111111112
2017-12-02,27669.37051097222,5813.380259313961,37268.44106,18202.28137,0.006944444444444444,Zone A,1,0,0.00486111111111111,0.02347222222222222,0,0.0,0.003472222222222222
2017-12-03,27016.603295208333,5947.699890307635,37907.22433,17624.3346,0.006944444444444444,Zone A,1,0,0.00486111111111111,0.02347222222222222,2,0.125,0.034722222222222224
2017-12-04,29151.62653118056,6229.918139793139,40249.42966,20587.07224,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-05,29394.88804388889,6054.275656715417,40000.0,21061.59696,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-06,29318.462188194448,6110.187920098352,39951.3308,21049.42966,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-12-07,29148.246725902776,6257.860884933262,40225.09506,20556.65399,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-08,28952.091254444444,5955.952526961068,39349.04943,20824.3346,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-09,29243.008026666666,6252.960918024786,39628.89734,20465.39924,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-12-10,27869.75073951389,5929.568086553512,38199.23954,18196.19772,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-11,30070.00422451389,5914.569095186657,39872.24335,21584.79087,0.05555555555555555,Zone A,1,0,0.03888888888888888,0.04777777777777778,2,0.125,0.059027777777777776
2017-12-12,29577.566540138887,6168.187057470317,40298.09886,20848.6692,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-13,29584.19940888889,6432.5524050454715,40748.28897,20550.57034,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-14,29721.71525125,6266.771747666199,40352.85171,20970.34221,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-12-15,29391.170257916667,5796.354765494834,39391.63498,21043.34601,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-16,28762.526404722223,5871.834096779494,39111.78707,20842.58555,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-17,27212.589776180554,6128.259058201794,38132.31939,18196.19772,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-18,29621.67300402778,6443.898655620111,41101.14068,20800.0,0.0,Zone A,1,0,0.0,0.02,2,0.125,0.03125
2017-12-19,29655.217575,6318.977960852095,40863.87833,20982.50951,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-20,29736.459653541664,6367.2132906036195,40730.03802,21158.93536,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-12-21,29631.51668805555,6298.819221156542,41015.96958,21286.69202,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-12-22,28978.36924326389,5808.381948310645,39221.29278,21092.01521,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-23,28971.102661597222,6092.658081236699,39628.89734,20562.73764,0.0,Zone A,1,0,0.0,0.02,0,0.0,0.0
2017-12-24,27467.300380416666,6198.253240911865,38734.60076,18336.12167,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-25,29980.94634611111,6242.718745397783,40936.88213,21317.11027,0.0,Zone A,1,0,0.0,0.02,3,0.1875,0.046875
2017-12-26,30013.476974999998,6462.217356644773,41149.80989,20921.673,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-27,29966.962399305557,6550.886988988727,40796.95817,20489.73384,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-28,30267.004647152775,6783.715107461532,43972.62357,20915.58935,0.013888888888888888,Zone A,1,0,0.00972222222222222,0.026944444444444444,2,0.125,0.03819444444444445
2017-12-29,29209.632445763888,5774.447843943259,39507.22433,20708.74525,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-12-30,28145.669623958336,5848.080555025254,38059.31559,19686.69202,0.0,Zone A,1,0,0.0,0.02,1,0.0625,0.015625
2017-01-01,17737.791286736112,4338.828903875854,25706.99088,10719.75684,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-01-02,19557.725430694445,4448.756866203278,27206.07903,13090.57751,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-01-03,20057.269503680556,4473.534115198459,27300.91185,13462.61398,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-01-04,20102.077001041667,4597.733965364305,27698.48024,13265.6535,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-01-05,20033.941236666666,4502.067485323847,27625.53191,13334.95441,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-01-06,20139.76697027778,4267.608642670411,27395.74468,13732.5228,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-01-07,19252.431610555555,4052.3341464871523,26130.09119,13692.40122,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-01-08,17221.124619930557,4133.05599591216,24831.61094,11438.29787,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-01-09,19102.634245138892,4556.338403200696,26950.75988,12339.20973,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-01-10,19405.268490000002,4420.721356568476,27133.1307,12948.32827,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-01-11,18717.426544583333,4450.049086978686,25838.29787,12204.25532,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-01-12,19837.234041944444,4245.037616400643,26881.45897,13696.04863,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-01-13,19515.62816576389,4120.454881712757,26440.12158,13305.77508,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-01-14,18788.627153194444,4139.20901832682,25779.93921,12889.9696,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-01-15,19632.624113333335,2961.52260693086,25488.1459,15592.70517,0.2361111111111111,Zone B,2,1,0.4652777777777778,0.18805555555555553,12,0.75,0.5555555555555556
2017-01-16,19720.8713275,4466.899614246798,27096.65653,13163.52584,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-01-17,19180.547112430555,4419.49261079325,27315.50152,13214.58967,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-01-18,21175.607902916665,5319.894460926819,29770.21277,13451.67173,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-01-19,20905.952381249997,5016.9968883177735,29292.40122,13648.63222,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-01-20,20637.38601847222,4706.99751498889,28329.48328,13688.7538,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-01-21,20048.86018236111,4654.611409490177,27950.15198,13550.15198,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-01-22,16761.271529840276,4981.339216214164,26513.06991,9457.75076,0.11805555555555555,Zone B,2,1,0.38263888888888886,0.1290277777777778,8,0.5,0.4340277777777778
2017-01-23,19702.203647777776,4634.041179261522,27621.8845,13123.40426,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-01-24,19651.671732500003,4403.528915018314,27271.73252,13415.19757,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-01-25,20058.308003680555,4611.261960766572,27607.29483,13553.79939,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-01-26,20066.464032569445,4545.648492393654,27581.76292,13878.41945,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-01-27,20191.69199576389,4346.759427092899,27465.04559,14009.72644,0.0,Zone B,0,0,0.0,0.02,4,0.25,0.0625
2017-01-28,19075.101317152777,4037.867352989366,25772.64438,13043.16109,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-01-29,16838.221884444443,4028.244510485999,24200.6079,10468.08511,0.013888888888888888,Zone B,0,0,0.00972222222222222,0.026944444444444444,1,0.0625,0.022569444444444444
2017-01-30,18932.953394444445,4344.023919585568,25958.66261,12802.43161,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-01-31,19179.103343541665,4107.34329458809,25630.39514,13283.89058,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-02-01,19077.127659166665,4179.6131216003805,25973.25228,13006.68693,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-02-02,19304.22999,4145.742810360181,26239.51368,13221.8845,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-02-03,18653.951368194445,3768.5855800117465,25086.93009,13072.34043,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
